d,n,emp_cor,pred_cor,d_jittered,seq
3,39346.0,0.1700419461536973,0.17563683557744417,2.950764424098697,11010000
4,117038.0,0.15097418583381592,0.16449550693081744,4.060210418984774,11010001
4,116526.0,0.08866591451953487,0.0996955766501969,3.9959232601410615,11010010
5,352096.0,0.11337175822602667,0.10969631251691128,5.039989952059476,11010011
4,117492.0,0.02400549167094953,0.017181420017169907,4.03085058459575,11010100
5,351794.0,0.01223811403507777,0.008224939317325894,4.975893281365388,11010101
5,351294.0,0.029101578350751254,0.03239244406706191,4.945256743220496,11010110
6,1055588.0,0.043222111822819126,0.04275654554685939,5.9473702345935955,11010111
4,117296.0,0.06175144137993393,0.07115227101769275,4.026240571231911,11011000
5,351918.0,0.06004379677592983,0.06347497631540638,5.000696242217964,11011001
5,352298.0,0.0054062324457842545,-0.0008613549913543359,4.941887426615671,11011010
6,1055580.0,0.020893362763241524,0.009926733667165512,6.0175705826871315,11011011
5,353696.0,-0.004143404336312419,-0.006556804134045705,5.011465151207535,11011100
6,1055920.0,-0.018141758353932353,-0.014944638726312928,5.967296319683527,11011101
6,1054600.0,0.001023377985264989,0.008844754203685903,5.982298939997,11011110
7,3168858.0,0.015143504360261744,0.019510709069817497,7.050070283768292,11011111
3,39266.0,0.12073739084786207,0.12441478989009053,3.015074056388823,11100000
4,117298.0,0.11061387502151654,0.11539854869206921,3.9936977964492693,11100001
4,117336.0,0.07552091211057517,0.07836096418656044,4.06054005578445,11100010
5,352752.0,0.09222284457890616,0.08869262163555756,5.024263150532766,11100011
4,117180.0,0.03265188937729149,0.03202518219618191,4.012112650277945,11100100
5,353258.0,0.01625455950151602,0.023315301853950865,4.963357884108556,11100101
5,352164.0,0.04556918240817714,0.04995817767820484,5.040138363927509,11100110
6,1056294.0,0.061501765997247326,0.06039701954519115,5.921683237772288,11100111
4,117278.0,-0.0044691420018748386,-0.0032775402382836075,3.881336330936183,11101000
5,350788.0,-0.01795338890894855,-0.01164721229311055,5.016876378144364,11101001
5,352736.0,-0.053647721922128896,-0.049122937096599026,5.0676005189528786,11101010
6,1057024.0,-0.03874370948514181,-0.03844593855661698,5.988537891944827,11101011
5,352756.0,-0.03373640736405959,-0.03157922365260531,5.039223833958977,11101100
6,1056186.0,-0.04569197644344245,-0.04004511386641935,6.021420043498335,11101101
6,1056048.0,-0.01641481948963529,-0.01362640693622923,6.059004438603329,11101110
7,3168406.0,-0.0018793947582255617,-0.002985647939450916,6.967141393724399,11101111
4,117456.0,0.041705543227811656,0.04463854966475248,4.100152120175332,11110000
5,351836.0,0.03437108573864353,0.03562230846673097,4.974550914667884,11110001
5,352854.0,-0.0017807892834814285,-0.0014152760387776944,4.978645043247403,11110010
6,1055314.0,0.009820886888471448,0.00891638141021948,6.039442462208669,11110011
5,351484.0,-0.00855154665216809,-0.008535057525955016,5.0266471374452655,11110100
6,1054230.0,-0.022492883146536923,-0.017244937868186094,5.96714443845843,11110101
6,1056658.0,0.004331535477111162,0.009397937956067878,6.075441276483405,11110110
7,3170254.0,0.021208091831036776,0.019836779823054197,7.017656594282326,11110111
5,352514.0,0.0001993723548632998,0.0048331609360609575,4.914507703026306,11111000
6,1057242.0,-0.008897862745155029,-0.0035365111187659684,6.008625246328459,11111001
6,1056140.0,-0.046039936898660844,-0.04101223592225447,5.92300414479003,11111010
7,3169434.0,-0.03227465256357353,-0.030335237382272385,7.0178481645183926,11111011
6,1056870.0,-0.020417351460820504,-0.015628209780116167,5.979207121763076,11111100
7,3173918.0,-0.026760708351113348,-0.024094099993930255,7.088413393979434,11111101
7,3169198.0,0.0006904973565005146,0.0023246069362599007,7.074961371706286,11111110
8,9503902.0,0.01489095691060812,0.012965365933038214,8.014788823427825,11111111
