p,r2_train,rmse_train,mae_train,r2_test,rmse_test,mae_test,model,dataset
0.0770812902064068,0.36884540308085584,1.6603868604523537,1.3589417201211593,0.37637554704099674,1.6236581360196374,1.3208832168727824,Additive,intron.30C
0.0770812902064068,0.5780020076461955,1.331029438948381,1.0365723303846623,0.5527263361739839,1.350754007242252,1.0588573602130882,Pairwise,intron.30C
0.0770812902064068,0.8315716472719087,0.9188469146722253,0.6932183137274548,0.4904971568544481,1.433929485160019,1.1591271953254987,MEI,intron.30C
0.0770812902064068,0.9779231325782676,0.33076063703335573,0.19966563708543436,0.6146102841045235,1.2328504867860655,0.970687386546772,VC,intron.30C
0.0770812902064068,0.8444175900708373,0.8124577176647635,0.5925994199608221,0.5901408227326702,1.2822367459908233,1.0026045390259155,CN,intron.30C
0.0770812902064068,0.795294997360557,0.9210505117964817,0.7066759819104348,0.5736233146234986,1.3023846835638409,1.0184668128089576,LER,intron.30C
0.0770812902064068,0.40210617019903994,1.6068359482705221,1.3037836710224067,0.37591352694296787,1.6203758237525243,1.3171710892123354,Additive,intron.30C
0.0770812902064068,0.5901853094800353,1.3048182683817835,1.0127733150935656,0.5502317418929612,1.3512573600176825,1.0618101455829188,Pairwise,intron.30C
0.128435836679562,0.8902800013939888,0.747288136307538,0.5492864031612864,0.5599362031062439,1.338522867904563,1.0765734632615553,MEI,intron.30C
0.128435836679562,0.9772824016149184,0.32615322626352805,0.19746582387457115,0.6437198477736782,1.1872297126823064,0.9277975246713089,VC,intron.30C
0.128435836679562,0.8069838155627718,0.8860293911860433,0.6638126021395956,0.6289741823555448,1.2187209439169573,0.9473167146580387,CN,intron.30C
0.128435836679562,0.7624401071387691,0.9737770732001452,0.7535846743692474,0.5897846014711282,1.2788728286627915,1.0041238562573676,LER,intron.30C
0.128435836679562,0.3798548737922987,1.6118365326984954,1.3175062601870107,0.37807243494316395,1.61812644476875,1.3156802875028983,Additive,intron.30C
0.128435836679562,0.5840918803272943,1.2950925541922425,1.012857498790952,0.5576874435646204,1.3392748412508835,1.0502322199131233,Pairwise,intron.30C
0.128435836679562,0.8920385300463849,0.7392573533499718,0.5428156342353658,0.5582730594364758,1.3441889869454406,1.084035213661149,MEI,intron.30C
0.128435836679562,0.9793574247694722,0.3136384294483325,0.1930640368170385,0.6419499903066398,1.1916592454224753,0.9346329269114415,VC,intron.30C
0.128435836679562,0.7973665233689992,0.9017058704553187,0.6815354550279481,0.6257592418573699,1.2220482715598084,0.9513317255609187,CN,intron.30C
0.128435836679562,0.8694525656038852,0.7345893194485682,0.5547140292296181,0.6171676434434218,1.23187299756045,0.9673936848077667,LER,intron.30C
0.128435836679562,0.38178355458265,1.5983976999066987,1.3000627183585867,0.3798747976869101,1.6139261990354627,1.3167128135482813,Additive,intron.30C
0.128435836679562,0.5782818958364708,1.2951846584346234,1.0183633381339194,0.5574315302203972,1.3393240017980175,1.053330276636377,Pairwise,intron.30C
0.128435836679562,0.891671949606405,0.7488372722110826,0.5434902618691313,0.558612384815138,1.3391959705494254,1.0774960170166215,MEI,intron.30C
0.128435836679562,0.9743158351259376,0.3498270989830867,0.21111955568466167,0.6376851124340656,1.1956420037009325,0.9373401307193235,VC,intron.30C
0.128435836679562,0.834692940060114,0.8311600075630461,0.6160256710406808,0.6248404913331785,1.2239606583170184,0.953885769065152,CN,intron.30C
0.128435836679562,0.8434304292231877,0.8097552628154782,0.6170513016353232,0.6208792625099842,1.2254878765416886,0.9566399143814118,LER,intron.30C
0.128435836679562,0.3882286916953254,1.6203923322351133,1.3156594844159695,0.37632209199376065,1.6183637345128123,1.3179762370905639,Additive,intron.30C
0.128435836679562,0.5834825002610393,1.3118051510110451,1.0272911415679271,0.5597183498625198,1.3348064226831733,1.0508795974948195,Pairwise,intron.30C
0.2140047746918491,0.9325785837363092,0.5954854348669426,0.41555421679501975,0.6189815964662411,1.2427895095396202,0.9922871777703989,MEI,intron.30C
0.2140047746918491,0.9738954452794193,0.35112761576667506,0.21828838950138615,0.666690317458726,1.1448456091328494,0.8933325468964841,VC,intron.30C
0.2140047746918491,0.8094329010689092,0.8902045050124848,0.6669642052748298,0.6574059204380328,1.1667694647779012,0.9048528218036125,CN,intron.30C
0.2140047746918491,0.8951377439422469,0.67391658948568,0.5062506156850843,0.6634048110073413,1.1507931375046023,0.8959520717545432,LER,intron.30C
0.2140047746918491,0.3883026049485456,1.6238642167199988,1.3222709212381125,0.37770133389426097,1.6251008006465928,1.3242541808298822,Additive,intron.30C
0.2140047746918491,0.5834447938008568,1.3141515918211142,1.029472051700179,0.5625663281222951,1.3307330768372518,1.04457085923334,Pairwise,intron.30C
0.2140047746918491,0.9320715409196925,0.5897824826421719,0.4126148767202217,0.6177186804979803,1.2489809012573578,0.9967295749343661,MEI,intron.30C
0.2140047746918491,0.9780701376459616,0.32062270078861194,0.19614997138501847,0.6675467137314129,1.1474602171117656,0.8961255703176706,VC,intron.30C
0.2140047746918491,0.7949878538252442,0.9097571627722006,0.6837586561545284,0.6589147674635933,1.1684394853545526,0.90719865323711,CN,intron.30C
0.2140047746918491,0.8405341707951827,0.8043481371643487,0.6133131487354443,0.6507120043340651,1.177991798662276,0.9188600474214124,LER,intron.30C
0.2140047746918491,0.383243125230034,1.6064614243910436,1.3069695363676843,0.3795565045312461,1.616559331165886,1.3154246934924858,Additive,intron.30C
0.2140047746918491,0.5818933634551906,1.2986753713648092,1.0173533429902566,0.5643708689345805,1.3321416658381169,1.045725616520492,Pairwise,intron.30C
0.2140047746918491,0.9315258997266507,0.5899264664889736,0.4135252267136296,0.6202721221624313,1.2506372143402564,0.99829582469699,MEI,intron.30C
0.2140047746918491,0.9771381439564134,0.324975387206343,0.19804854870083705,0.672715651104506,1.140975629657649,0.8889415351607479,VC,intron.30C
0.2140047746918491,0.7828422158019084,0.9293271738830207,0.7053803820938467,0.6555973059753066,1.1762622361803339,0.9125085778400466,CN,intron.30C
0.2140047746918491,0.8784740322202634,0.7068034020667386,0.536303541133206,0.6575769009031027,1.166919699193864,0.9078854171101144,LER,intron.30C
0.2140047746918491,0.38272042559265823,1.5974533043150292,1.3021569445369494,0.37870780987164254,1.6208142521276196,1.321844342955358,Additive,intron.30C
0.2140047746918491,0.5801851196311201,1.2923275199548068,1.016432931147063,0.5629864285661206,1.3361479451213802,1.047151823036374,Pairwise,intron.30C
0.3565830594865191,0.9572132374769723,0.46808643422534607,0.3089051079267563,0.6691942124850964,1.1579850674664212,0.9145781365044502,MEI,intron.30C
0.3565830594865191,0.9750310188558056,0.34130816911177386,0.21066905022080773,0.6955266290870142,1.095340691214054,0.8519374441718018,VC,intron.30C
0.3565830594865191,0.7872269009179365,0.9309756757990596,0.7033995454557872,0.6833774652387794,1.1216033917420463,0.8696159555491791,CN,intron.30C
0.3565830594865191,0.9015486109487929,0.6501458928084788,0.4876956883596589,0.680587088247054,1.1218058917398417,0.8715382726585921,LER,intron.30C
