p,r2_train,rmse_train,mae_train,r2_test,rmse_test,mae_test,model,dataset
0.01,0.9999999999999998,0.0,0.0,0.48712389992438204,1.1601244027396094,0.8842904779081713,MEI,gb1
0.01,0.9463470857053227,0.4141249401304475,0.21995596701665257,0.5680691202918637,1.0733121647619028,0.8244462750952756,VC,gb1
0.01,0.6776341826954155,1.0634224219552892,0.7728581135939752,0.5256291636261261,1.2482439308438562,0.9887455672558252,CN,gb1
0.01,0.9427609926547964,0.426973443182989,0.23913909267817376,0.6073519665638272,1.0237911234190262,0.7827620100393656,LER,gb1
0.01,0.41583348714433466,1.7341463631124387,1.3960800874375148,0.3597127339566049,1.790074529649647,1.4570262359585862,Additive,gb1
0.01,0.5264138364882734,4.449140498148314,4.221197923848244,0.057458739334229667,4.89080069500123,4.669223919064499,Pairwise,gb1
0.01,1.0,0.0,0.0,0.4854788277320806,1.1591776807537608,0.8665919105881355,MEI,gb1
0.01,0.9570510648308168,0.3451067204870351,0.18968482772550566,0.5571816205290236,1.0814353218743629,0.8264677917702429,VC,gb1
0.01,0.6007036530702815,1.174844656792867,0.8835378150050311,0.5093224619565077,1.3230721129494,1.060378312156804,CN,gb1
0.01,0.9492497495491132,0.3740124726757842,0.21156307885119363,0.5969406999843861,1.0309097897413781,0.7821000404555948,LER,gb1
0.01,0.3812736052674658,1.8755675356102037,1.5022916579514944,0.37076194394789963,1.9161448098220992,1.5422458349982535,Additive,gb1
0.01,0.5239891500730995,4.450610362225683,4.25727900284602,0.06280652150554501,4.8907269359396786,4.669588996347309,Pairwise,gb1
0.01,1.0,0.0,0.0,0.47221315225017607,1.1743447877936308,0.8768256319904755,MEI,gb1
0.01,0.9531287142116317,0.36713031059499196,0.20567603150069394,0.5541884928128933,1.0805954174615864,0.8191987875650519,VC,gb1
0.01,0.6325707754361473,1.0955592932174645,0.8265892952765403,0.4873769161978115,1.2982709776051993,1.0352512247604586,CN,gb1
0.01,0.835217187299402,0.6756731378601616,0.4465605617647666,0.4618769027108288,1.3116337915317213,1.012004413491043,LER,gb1
0.01,0.35148667712241893,1.8841093679174672,1.5023581049652457,0.3147026172403468,1.965177579386314,1.5811102324740782,Additive,gb1
0.01,0.5375455914137104,4.515343820650301,4.320250240413341,0.07746566391715494,4.882709571033705,4.663717662867105,Pairwise,gb1
0.025,1.0,0.0,0.0,0.5273521139710179,1.1132760809627973,0.8388063701994276,MEI,gb1
0.025,0.9476760972933619,0.3819647590035193,0.21321114119166681,0.673001263117757,0.9291526436025443,0.7159196110557421,VC,gb1
0.025,0.6332870254029941,1.073156094916755,0.814035401866242,0.57054069467144,1.1802009714839414,0.9359550911794818,CN,gb1
0.025,0.9470182847658617,0.3843233294268803,0.21488962882612375,0.6590117111431377,0.9487041583669366,0.7217446781564402,LER,gb1
0.025,0.3811600174290706,1.7589035683563417,1.4248258494389918,0.3704022215515095,1.7756497197267007,1.444751302974407,Additive,gb1
0.025,0.4616086477202183,4.312745293937653,4.120237342027925,0.24419545068933293,4.538975064366926,4.330663352592506,Pairwise,gb1
0.025,1.0,0.0,0.0,0.5227318469994281,1.1185806529973248,0.8301999193534884,MEI,gb1
0.025,0.9488680336672717,0.3772926559184262,0.20744639289526037,0.6657195355954109,0.9397696530391648,0.7192373037284927,VC,gb1
0.025,0.6540703725160516,1.0270076458854849,0.7673741777102069,0.5906529076921422,1.1336496721628777,0.8872101983474187,CN,gb1
0.025,0.9477667626193579,0.3813076038129775,0.21363754459129808,0.6770970401967111,0.9233431845359192,0.6984520236229116,LER,gb1
0.025,0.39084833012386455,1.7639155937758664,1.4406449928405918,0.40798500797149323,1.7257621877549236,1.4107005664563024,Additive,gb1
0.025,0.47961880026199616,4.307183293673319,4.117687410140126,0.2343946322893189,4.541443351417723,4.332167807766003,Pairwise,gb1
0.025,1.0,0.0,0.0,0.527298216125499,1.110246061613472,0.844418288003456,MEI,gb1
0.025,0.9486353781774712,0.39224683863150467,0.22581725234017924,0.6803776325619457,0.9219212202171243,0.7130399102710756,VC,gb1
0.025,0.6917803234201639,1.0081007621734386,0.763306543089178,0.5953796207331614,1.1488866742365011,0.9048648371233735,CN,gb1
0.025,0.9402572780142042,0.4211131879217508,0.24463089801985516,0.6839241977105531,0.9174074551392188,0.6973339481497511,LER,gb1
0.025,0.4271878867170195,1.7088486435540655,1.382973762272821,0.3883497339089689,1.7566171268445216,1.4308403378149386,Additive,gb1
0.025,0.4891870899099034,4.279151746853716,4.076231802637293,0.21606512552225882,4.552343260960437,4.342203399816283,Pairwise,gb1
