d,n,emp_cor,pred_cor,d_jittered,seq
4,5255590.0,0.23614713618200303,0.21761430372964227,3.924783426989478,00111010
5,15766710.0,0.013149358626197583,0.009702390304082499,5.049719680243292,00111011
4,5255568.0,0.2937610508724905,0.2614750158231972,4.085256252373342,00111100
5,15766758.0,0.05516412710865454,0.05030756453953879,4.9046972363813435,00111101
5,15766728.0,0.1537079331892076,0.15259070596169827,4.9647854678077135,00111110
6,47300178.0,-0.04453655084099644,-0.04172917673399563,6.033204006445946,00111111
1,194654.0,0.6401147453764897,0.5969387740493578,0.9141042674984379,01000000
2,583958.0,0.3132645449871423,0.280154291247321,1.9767326400267906,01000001
2,583952.0,0.4495516683367895,0.3924553418947446,2.009140313020006,01000010
3,1751868.0,0.16801919169421703,0.15460121140617533,2.983131206622276,01000011
2,583948.0,0.4309498048658795,0.3771053533312998,1.9293245394409675,01000100
3,1751862.0,0.18669247818401574,0.16851615327475747,2.97311351069766,01000101
3,1751860.0,0.3102052553913014,0.2769220615614211,3.0474368823719042,01000110
4,5255552.0,0.07426067350534957,0.07464143260427437,4.019914350196224,01000111
2,583956.0,0.5114539926703551,0.4609441714539195,2.010570313402122,01001000
3,1751840.0,0.24603263683030302,0.22045322631966846,2.9724080640630457,01001001
3,1751856.0,0.37437286457944463,0.33590547968499146,2.957860893011715,01001010
4,5255538.0,0.12466696613561154,0.11379127969418792,3.978943941497198,01001011
3,1751858.0,0.38948776932042206,0.3560424716169366,3.010055190525267,01001100
4,5255582.0,0.16874231723117672,0.15296927580073813,4.027846983086929,01001101
4,5255554.0,0.28193673443242034,0.26257377839134616,4.032010441334599,01001110
5,15766688.0,0.0639201344779742,0.0618444167990623,4.96024068030765,01001111
2,583952.0,0.44409510798428015,0.43818566106883783,1.93299984338676,01010000
3,1751852.0,0.1563055160423943,0.14162243624251464,3.0971690144176516,01010001
3,1751852.0,0.29556078132481695,0.2617916465187135,2.99956886310086,01010010
4,5255566.0,0.0293624811385595,0.027045761922237115,3.969567726201695,01010011
3,1751868.0,0.2660768075851618,0.2362985144853448,3.0284244272009277,01010100
4,5255530.0,0.038480937522042395,0.0313650393552666,3.9952885631555124,01010101
4,5255612.0,0.1675852832627899,0.14856575634806696,4.059808879219572,01010110
5,15766724.0,-0.05775167134216819,-0.05267527098313119,5.091527051064291,01010111
3,1751862.0,0.3400785384991686,0.3243646740222757,2.9218059488055483,01011000
4,5255578.0,0.09401261502518453,0.08385445734084854,3.941663345917109,01011001
4,5255582.0,0.2298983375353824,0.20804331196588216,3.9947976499903146,01011010
5,15766712.0,-0.012556999814963679,-0.013450941940046349,5.010319794363677,01011011
4,5255572.0,0.23225216971921175,0.2192134783131367,3.921455529629178,01011100
5,15766738.0,0.02349840818757698,0.016513630580280818,4.990443534139636,01011101
5,15766700.0,0.1418267109951376,0.13501801125699872,5.040038632048966,01011110
6,47300158.0,-0.06820091728948284,-0.06533036469306464,5.978403940836144,01011111
2,583948.0,0.5856317677405883,0.5441184518921444,2.0137982848984244,01100000
3,1751860.0,0.2973218725800819,0.27385225601285845,3.0462661617695557,01100001
3,1751852.0,0.41140362844514755,0.35811092462905647,3.083252416009081,01100010
4,5255570.0,0.160227150689908,0.14896013506353967,3.9692619590256837,01100011
3,1751860.0,0.3992206826286454,0.36055304250075776,3.0910923215249477,01100100
4,5255572.0,0.1785248309150723,0.16391462998893153,4.063310714751152,01100101
4,5255572.0,0.29023956408763246,0.2608391656155615,3.917619898594681,01100110
5,15766698.0,0.07146177960476555,0.07010012867957134,4.959633190360432,01100111
3,1751856.0,0.48143188985589824,0.4415515390510958,2.953406086644536,01101000
4,5255566.0,0.2355095458746814,0.21585757414659165,3.9345820020893787,01101001
4,5255572.0,0.34797171216089806,0.31433229038133204,3.9221969618451595,01101010
5,15766686.0,0.11763582419211849,0.10904591348802696,4.878089774863836,01101011
4,5255576.0,0.373106560521663,0.34207888827079747,4.008377136409616,01101100
5,15766764.0,0.16439028391011876,0.1486753731261985,5.095884725536879,01101101
5,15766694.0,0.26870075996950893,0.24799129450502733,5.038938660263943,01101110
6,47300170.0,0.05982818933135907,0.0574949501926954,6.004209924574111,01101111
3,1751870.0,0.4145598391270119,0.40947283801638096,2.9977778964541253,01110000
4,5255562.0,0.1497253151422082,0.14399234996964755,3.9801315660842973,01110001
4,5255582.0,0.26766644066890477,0.23934915113122532,3.914083847379944,01110010
5,15766714.0,0.0285481785329217,0.029402328843952302,4.96074119859422,01110011
4,5255552.0,0.24830045060478634,0.22972652010805644,3.9262055687035957,01110100
5,15766744.0,0.03700993339877954,0.03454565345237824,4.976608643857362,01110101
5,15766700.0,0.15425510492210764,0.1414475761802284,5.014348368196278,01110110
6,47300226.0,-0.05614950639577715,-0.049536820474524124,6.010447331685085,01110111
4,5255566.0,0.32217714814854054,0.3120763342047562,4.059740985239071,01111000
5,15766716.0,0.09065255586974647,0.08676066475661777,5.029492501181362,01111001
5,15766736.0,0.2086336739583924,0.19486157692119413,4.975723080889251,01111010
6,47300206.0,-0.013685377203548725,-0.010602493250601724,6.088579965140165,01111011
5,15766708.0,0.2239678319814733,0.21277675750485162,5.045799313192813,01111100
6,47300198.0,0.024232708071538874,0.01966472249623164,6.058526509658483,01111101
6,47300152.0,0.13280088480726757,0.1284167545434261,5.955123034391082,01111110
7,141900436.0,-0.0678331439626038,-0.062177466974378696,7.015481828757893,01111111
1,194648.0,0.4273458371659118,0.3613147710646082,1.007528099045935,10000000
2,583950.0,0.2788570910371437,0.23549439587757984,1.9278345293864638,10000001
2,583958.0,0.2580984326747744,0.22693461111769908,1.9872989782380106,10000010
3,1751860.0,0.138732570006093,0.12131553494605452,2.8885312510230436,10000011
2,583958.0,0.258653890516241,0.22364973077369069,2.0323466951191125,10000100
3,1751856.0,0.15108216415811435,0.13345873357561006,2.9498918935735876,10000101
3,1751868.0,0.14795301474859027,0.12988355334891524,3.0933309608935504,10000110
4,5255546.0,0.04515622189904405,0.04184740226086584,3.9602041200112423,10000111
2,583948.0,0.3312230061497929,0.2877967983986882,2.012957073629321,10001000
3,1751852.0,0.20857944538980788,0.1822996749357306,3.0241075855661146,10001001
3,1751862.0,0.20455285093590428,0.18106274766815772,2.9806441047043046,10001010
4,5255568.0,0.09224275640324492,0.08120758005601383,3.8830147491115263,10001011
3,1751842.0,0.23158826232230628,0.20757124638597388,3.010651025135314,10001100
4,5255566.0,0.13133130015250932,0.1188188870485234,3.9971077883022117,10001101
4,5255586.0,0.13123299349145323,0.11666419716033383,3.924230769987901,10001110
5,15766686.0,0.030224089601038624,0.02917378181215871,4.945181636371171,10001111
2,583940.0,0.2336145943052541,0.21992600417711675,2.0359149604349533,10010000
3,1751856.0,0.11318622176858918,0.09943445563670446,2.9733269972283667,10010001
3,1751860.0,0.097974760336137,0.09702696433098627,2.949808858665618,10010010
4,5255588.0,-0.009220697959664632,-0.007065767358249162,4.007681717055186,10010011
3,1751868.0,0.09202492143834262,0.0859492615267233,3.0465646047795456,10010100
4,5255602.0,-0.0017904538176222974,-0.0022570750465658574,3.959653342006174,10010101
4,5255554.0,-0.0019376641883433003,0.0005750370150051409,4.03059622537617,10010110
5,15766744.0,-0.09627679535704851,-0.08644728284479034,4.992306051410579,10010111
3,1751864.0,0.15651833338834437,0.150117570512376,2.9593222345469834,10011000
4,5255556.0,0.0525130783210184,0.046581555573604785,4.0389532139215465,10011001
4,5255558.0,0.04979353446264597,0.05166400598938346,4.083276761135724,10011010
5,15766700.0,-0.053102483211831926,-0.04710746582890035,5.045118693376619,10011011
4,5255564.0,0.06864252442335857,0.0705980703399234,3.9888308535540586,10011100
5,15766710.0,-0.01927559518192122,-0.01676926939930491,5.0677036015056665,10011101
5,15766704.0,-0.01849574718840692,-0.012476783420035357,5.03474649586746,10011110
6,47300176.0,-0.11080999924850514,-0.09908802108190393,5.991624387394445,10011111
2,583954.0,0.3690932666447641,0.3215102763844212,1.982198845432484,10100000
3,1751854.0,0.24983362631847,0.222117963678491,2.989824665903016,10100001
3,1751848.0,0.21616426819401804,0.19215137412682423,2.9237377600149457,10100010
4,5255582.0,0.11863214660810069,0.10824664533970797,3.9924717447437574,10100011
3,1751854.0,0.21563618249865943,0.19551812983861358,2.919566798623687,10100100
4,5255560.0,0.13257285951737144,0.12096771067094694,3.9724863701982125,10100101
4,5255572.0,0.11339973398820752,0.10239387476218828,4.047720984812719,10100110
5,15766698.0,0.030112094355954362,0.029454810802039256,4.940215690178348,10100111
3,1751872.0,0.2888836259795522,0.2553055466153164,3.0135282529480367,10101000
4,5255562.0,0.18684402176662462,0.16942312209579447,4.020954365883344,10101001
4,5255548.0,0.1693229225642935,0.1494758277535459,3.9454044799916312,10101010
5,15766714.0,0.075802869930737,0.06844220432612064,4.975396948715861,10101011
4,5255606.0,0.19521024776178283,0.18021942307656874,3.960936243448687,10101100
5,15766762.0,0.11464850150413985,0.10642523681273111,5.092019911703794,10101101
5,15766692.0,0.10069552948912135,0.08961597614764637,5.04707342421278,10101110
6,47300094.0,0.01678692547222307,0.016844861979850276,5.99359737011203,10101111
3,1751852.0,0.21369473103394082,0.19885708735065072,2.991962981912295,10110000
4,5255586.0,0.11072245736531193,0.09951118160203645,3.972137324243267,10110001
4,5255572.0,0.07984231719395275,0.07742997795281865,3.901907950741651,10110010
5,15766734.0,-0.007766175493206956,-0.006997576753538062,5.0240994884588375,10110011
4,5255580.0,0.07544489945322332,0.0729338096739254,4.050877445874571,10110100
5,15766706.0,-0.0005625468919113672,-0.0016034642362827392,4.907291838970802,10110101
5,15766692.0,-0.01554464829115307,-0.012538185607653522,5.029826796549024,10110110
6,47300182.0,-0.09198935213034663,-0.085821796551215,5.982244913354224,10110111
4,5255584.0,0.1429074575535071,0.1329313534264761,4.125083433877161,10111000
5,15766750.0,0.0514174522307831,0.046891286731519266,4.925371428867084,10111001
5,15766778.0,0.036386580828607754,0.03458814200810859,4.9869785569324545,10111010
6,47300184.0,-0.05035480457325639,-0.046824933808888615,5.951261288230928,10111011
5,15766728.0,0.057311467718412355,0.05775688881551242,4.996983094409456,10111100
6,47300140.0,-0.016137472599401424,-0.01610461246682471,5.994007216533196,10111101
6,47300186.0,-0.02840276800808693,-0.025368494300964887,6.06668891366631,10111110
7,141900520.0,-0.1058095610499018,-0.09844239421362712,6.907002528330976,10111111
2,583962.0,0.36817188216487606,0.3150062308476969,2.0229384780995097,11000000
3,1751856.0,0.2243121268821497,0.20182787087887838,3.0858260648431504,11000001
3,1751860.0,0.2079705728878614,0.1967757904854817,3.053190508823601,11000010
4,5255574.0,0.10302279435979918,0.09725090691765947,4.025852266522013,11000011
3,1751868.0,0.21108600483910625,0.1838685984442041,2.952685368046854,11000100
4,5255576.0,0.10386682915035747,0.10026547119527228,4.023345920385817,11000101
4,5255584.0,0.10658265429914802,0.10145797411230416,3.9796765931637603,11000110
5,15766708.0,0.012566213331333013,0.017914701570726815,5.013244531864504,11000111
3,1751866.0,0.28498947254805623,0.24581732413623558,3.0203942839297513,11001000
4,5255562.0,0.1618291868967117,0.1488648852437651,4.010961519137517,11001001
4,5255576.0,0.1597677171882639,0.1515409482299885,4.030694747854302,11001010
5,15766750.0,0.05920502354014157,0.05718042291503926,4.953840614319071,11001011
4,5255586.0,0.19039862255932635,0.16827753328987563,4.0634250915347465,11001100
5,15766704.0,0.087648575775881,0.08567788659581217,4.857218340138805,11001101
5,15766748.0,0.09333116553370008,0.08835212688719699,5.0111114202656575,11001110
6,47300120.0,-0.000547716132199702,0.005253163203232192,5.954264009121105,11001111
3,1751852.0,0.2058433153876384,0.19105911151718433,3.052207354667802,11010000
4,5255560.0,0.08384566518047461,0.07863775050127754,4.038179109555454,11010001
4,5255578.0,0.07410516265017156,0.07639237136605888,4.049328844144537,11010010
5,15766706.0,-0.023932775235945156,-0.022896245849297933,4.989185908459771,11010011
4,5255558.0,0.06798106655229522,0.06053697534800238,3.9326094019248967,11010100
5,15766758.0,-0.028027917869501894,-0.022845611793150943,5.0491594929466235,11010101
5,15766740.0,-0.019525584968588618,-0.018789147338959165,5.0402414026400315,11010110
6,47300092.0,-0.1082951173483806,-0.10220996819580713,6.045289194381496,11010111
4,5255580.0,0.13465580464360266,0.1227950947955457,3.9065194949762665,11011000
5,15766710.0,0.025821488179310712,0.025818678997866103,4.970588715316466,11011001
5,15766680.0,0.02912817547012953,0.031352684634701415,4.974064462598592,11011010
6,47300156.0,-0.06622960655677271,-0.06293159458263134,6.047705601651975,11011011
5,15766720.0,0.049189315191470434,0.04521271601389603,5.025284876850838,11011100
6,47300186.0,-0.042892778355198544,-0.03736384077206751,6.011867482153951,11011101
6,47300178.0,-0.03370889350643597,-0.03181675105833287,6.0308982513331975,11011110
7,141900470.0,-0.12135967124931786,-0.114851703870144,7.081630523452403,11011111
3,1751856.0,0.3387424186903385,0.2955032729356601,2.9906115731795424,11100000
4,5255592.0,0.2150950686438071,0.19746937931894104,3.947739013299495,11100001
4,5255578.0,0.18915316839099086,0.17818244623561202,3.989544709427126,11100010
5,15766778.0,0.09774042491302325,0.0929423621094048,4.985208949614645,11100011
4,5255558.0,0.1928459924372506,0.17025517747583374,4.013974075707203,11100100
5,15766718.0,0.10261571482316229,0.09643587937719163,4.982449622495446,11100101
5,15766684.0,0.09262914482921246,0.08786389275237039,4.974151603239066,11100110
6,47300168.0,0.012503535257530703,0.014090055949805311,5.9910109693896265,11100111
4,5255570.0,0.2643768066900959,0.22973699727134275,3.9493708552677345,11101000
5,15766744.0,0.15597044258862655,0.1448196173197167,4.931013941488476,11101001
5,15766690.0,0.14568311454657437,0.13530281940543581,5.099261495403603,11101010
6,47300150.0,0.05595470767753056,0.05312209200144135,6.01313514524807,11101011
5,15766734.0,0.17568792605874836,0.1550118082568534,4.959797877983346,11101100
